date_time,open,high,low,close,cum_vol,cum_dollar,cum_ticks
2015-01-27 16:57:04.345,2021.75,2025.25,2021.75,2022.75,34598,70004450.0,12473
2015-01-27 17:08:59.323,2022.75,2022.75,2019.75,2021.25,34744,70217018.0,12600
2015-01-27 17:24:44.519,2021.25,2022.75,2020.25,2022.0,34626,70003032.5,13216
2015-01-27 17:32:47.249,2022.0,2027.25,2021.5,2026.75,34563,70008112.25,10877
2015-01-27 17:48:56.483,2026.75,2027.75,2025.5,2025.5,34543,70004865.75,11645
2015-01-27 18:02:42.321,2025.5,2029.5,2024.75,2027.0,34582,70095780.0,13318
2015-01-27 18:18:16.234,2027.0,2031.5,2026.25,2031.5,34509,70002261.75,12164
2015-01-27 18:29:32.670,2031.5,2033.0,2030.25,2032.25,34478,70051758.5,10587
2015-01-27 18:40:43.050,2032.25,2033.5,2030.75,2031.5,34450,70001271.25,10664
2015-01-27 18:56:34.335,2031.5,2032.25,2027.75,2028.0,34486,70000321.5,11688
2015-01-27 19:13:53.080,2028.0,2032.0,2027.75,2031.0,34484,70008548.25,12720
2015-01-27 19:23:36.368,2031.0,2036.5,2030.5,2035.0,34430,70028755.25,11839
2015-01-27 19:35:25.607,2035.0,2037.0,2033.75,2034.5,34403,70027861.0,12366
2015-01-27 19:54:20.443,2034.5,2036.25,2033.25,2033.75,34406,70005311.5,12121
2015-01-27 20:04:58.820,2033.75,2033.75,2029.75,2031.25,34466,70015566.5,11369
2015-01-27 20:19:35.318,2031.25,2032.0,2029.0,2029.0,34488,70025436.75,10861
2015-01-27 20:29:55.459,2029.0,2029.25,2024.5,2024.5,34540,70010346.5,11516
2015-01-27 20:39:18.582,2024.5,2027.25,2023.5,2025.25,34562,70001322.5,12276
2015-01-27 20:50:28.037,2025.25,2028.0,2024.25,2024.5,34565,70036906.0,12444
2015-01-27 20:57:31.765,2024.5,2025.0,2022.25,2024.25,34592,70000303.25,11161
2015-01-27 20:59:58.113,2024.25,2024.5,2022.0,2023.5,34605,70012521.0,7055
2015-01-27 21:00:55.293,2023.5,2025.5,2023.0,2024.5,34632,70086935.5,4213
2015-01-27 21:07:09.551,2024.5,2028.0,2024.0,2028.0,34602,70111494.5,5926
2015-01-27 21:30:13.792,2028.0,2035.75,2028.0,2033.5,34487,70010462.75,6617
2015-01-28 00:05:09.187,2033.5,2039.0,2032.25,2035.0,34380,70001973.0,11314
2015-01-28 05:41:24.067,2035.0,2046.5,2032.75,2044.25,34316,70004120.25,16886
2015-01-28 09:00:40.207,2044.25,2045.25,2035.25,2036.25,34303,70000948.0,16878
2015-01-28 10:25:10.203,2036.25,2040.75,2029.0,2029.0,34402,70001133.25,14532
2015-01-28 12:11:43.216,2029.0,2034.75,2028.5,2033.25,34451,70000705.0,13442
2015-01-28 13:32:05.162,2033.25,2040.0,2031.75,2036.75,34368,70011123.0,14205
2015-01-28 14:30:08.915,2036.75,2038.0,2034.25,2037.75,34377,70000686.75,14606
2015-01-28 14:33:33.004,2037.75,2038.75,2035.0,2035.0,34366,70000324.0,12117
2015-01-28 14:37:25.801,2035.0,2036.0,2030.0,2032.5,34441,70002977.0,11536
2015-01-28 14:42:16.069,2032.5,2035.0,2031.25,2033.75,34434,70006903.5,12130
2015-01-28 14:46:11.267,2033.75,2035.0,2031.0,2032.0,34434,70001051.75,11027
2015-01-28 14:53:15.807,2032.0,2036.0,2031.5,2035.25,34420,70013799.75,13641
2015-01-28 15:00:38.272,2035.25,2035.75,2032.0,2033.75,34414,70002935.25,13282
2015-01-28 15:09:09.459,2033.75,2035.75,2032.5,2035.25,34425,70022417.5,12962
2015-01-28 15:16:42.621,2035.25,2035.5,2030.5,2030.75,34437,70023621.25,11303
2015-01-28 15:24:17.838,2030.75,2032.0,2029.75,2031.0,34475,70015824.75,11821
2015-01-28 15:33:23.302,2031.0,2032.25,2027.5,2028.25,34479,70003190.75,12512
2015-01-28 15:39:24.352,2028.25,2028.5,2024.75,2025.75,34548,70015365.25,10720
2015-01-28 15:45:15.695,2025.75,2026.75,2022.25,2022.5,34574,70001149.5,11558
2015-01-28 15:51:02.147,2022.5,2023.5,2020.5,2023.25,34620,70003618.25,11358
2015-01-28 15:56:44.614,2023.25,2023.5,2018.5,2018.75,34638,70003775.25,11399
2015-01-28 16:05:46.704,2018.75,2022.75,2018.0,2022.5,34654,70002089.0,11606
2015-01-28 16:13:22.620,2022.5,2024.0,2021.0,2021.25,34610,70005913.5,10519
2015-01-28 16:19:49.077,2021.25,2021.5,2016.75,2018.75,34681,70007533.75,12102
2015-01-28 16:26:51.910,2018.75,2020.25,2016.0,2018.25,34688,70014066.25,11116
2015-01-28 16:34:09.193,2018.25,2022.75,2017.75,2022.5,34647,70012045.25,10870
2015-01-28 16:41:51.101,2022.5,2024.5,2021.75,2023.0,34603,70011994.5,9877
2015-01-28 16:50:37.034,2023.0,2026.25,2022.0,2025.0,34586,70001649.5,10071
2015-01-28 17:02:36.658,2025.0,2026.0,2022.25,2025.75,34589,70008526.25,9800
2015-01-28 17:18:12.428,2025.75,2028.25,2025.5,2027.75,34547,70006324.5,10604
2015-01-28 17:31:46.674,2027.75,2030.5,2027.0,2029.0,34534,70069118.0,10870
2015-01-28 17:58:42.558,2029.0,2029.75,2026.75,2027.25,34518,70008890.25,12387
2015-01-28 18:26:53.497,2027.25,2027.25,2023.75,2024.5,34561,70001658.5,12006
2015-01-28 18:53:17.693,2024.5,2028.0,2023.75,2026.75,35280,71470495.0,12102
2015-01-28 19:02:05.082,2026.75,2031.5,2022.25,2029.5,34538,70020713.75,12568
2015-01-28 19:07:26.128,2029.5,2030.5,2024.5,2024.75,34527,70002032.0,12476
2015-01-28 19:10:55.639,2024.75,2025.75,2018.5,2019.75,34661,70080237.25,11813
2015-01-28 19:15:50.205,2019.75,2022.5,2017.25,2021.75,34665,70000907.75,11339
2015-01-28 19:23:20.093,2021.75,2023.5,2019.5,2019.75,34627,70001978.75,12571
2015-01-28 19:28:53.075,2019.75,2021.0,2014.5,2014.75,34690,70007248.75,11686
2015-01-28 19:34:20.213,2014.75,2016.5,2010.5,2011.75,34767,70000365.0,11872
2015-01-28 19:40:48.939,2011.75,2016.75,2011.5,2013.25,34758,70002543.0,11246
2015-01-28 19:49:06.708,2013.25,2019.0,2013.0,2017.5,34707,70000688.75,11555
2015-01-28 19:58:07.542,2017.5,2020.75,2015.25,2019.5,34683,70007495.0,12298
2015-01-28 20:10:14.887,2019.5,2020.75,2014.0,2016.25,34701,70002176.5,12533
2015-01-28 20:16:58.077,2016.25,2016.75,2009.0,2009.0,34779,70001673.5,11429
2015-01-28 20:21:25.778,2009.0,2010.5,2007.5,2010.0,34901,70103096.0,9500
2015-01-28 20:27:04.561,2010.0,2011.25,2006.5,2007.25,34875,70059807.25,8740
2015-01-28 20:31:48.755,2007.25,2008.0,2005.25,2006.0,34884,70003761.5,8593
2015-01-28 20:35:26.283,2006.0,2006.5,2001.25,2001.25,34929,70000461.25,9843
2015-01-28 20:40:30.762,2001.25,2004.25,1998.5,1999.0,34975,70011080.5,10859
2015-01-28 20:43:54.139,1999.0,2000.5,1996.25,1996.25,35030,70004933.0,10403
2015-01-28 20:45:55.801,1996.25,1997.75,1994.5,1996.5,35075,70013900.0,8557
2015-01-28 20:49:38.065,1996.5,2000.5,1996.0,2000.5,35034,70000818.75,8593
2015-01-28 20:53:26.891,2000.5,2000.5,1997.0,1999.0,35025,70006282.0,9167
2015-01-28 20:58:19.404,1999.0,2000.0,1996.5,1996.75,35036,70002121.5,10221
2015-01-28 20:59:59.038,1996.75,1997.75,1995.75,1996.0,35333,70543290.5,7160
2015-01-28 21:00:19.980,1996.0,1997.75,1995.5,1997.25,35072,70018542.0,4377
2015-01-28 21:05:00.589,1997.25,1997.5,1992.5,1993.5,35089,70013464.75,7629
2015-01-28 21:14:30.104,1993.5,1994.0,1991.25,1992.25,35129,70003525.5,8843
2015-01-28 23:04:27.661,1992.25,1995.0,1991.25,1995.0,35127,70000645.5,7868
2015-01-29 05:15:57.964,1995.0,1997.5,1993.5,1993.75,35076,70003683.75,16095
2015-01-29 08:10:26.003,1993.75,1999.25,1987.75,1998.0,35090,70000207.5,14156
2015-01-29 09:46:35.936,1998.0,1998.25,1991.5,1994.75,35104,70001623.0,14922
2015-01-29 11:36:38.856,1994.75,2000.5,1994.75,1998.75,35045,70001622.25,14220
2015-01-29 12:48:22.881,1998.75,2003.0,1998.0,1998.25,34989,70004576.25,13482
2015-01-29 13:23:36.404,1998.25,1998.75,1992.0,1993.25,35101,70005565.75,12688
2015-01-29 14:00:12.674,1993.25,1999.5,1993.0,1998.5,35073,70035367.0,13051
2015-01-29 14:30:00.106,1998.5,1999.5,1994.5,1999.0,35048,70001328.75,14404
2015-01-29 14:32:41.293,1999.0,2000.0,1995.0,1995.5,35036,70002390.25,13334
2015-01-29 14:36:22.846,1995.5,2001.25,1995.0,2001.0,35028,70004777.75,13169
2015-01-29 14:39:41.004,2001.0,2001.25,1993.25,1994.0,35068,70021178.25,13391
2015-01-29 14:42:35.725,1994.0,1994.75,1991.25,1993.0,35128,70001371.75,12090
2015-01-29 14:46:04.745,1993.0,1993.25,1989.0,1989.0,35171,70013569.0,12549
2015-01-29 14:48:26.264,1989.0,1990.25,1985.5,1986.75,35217,70000203.25,10289
2015-01-29 14:52:05.993,1986.75,1989.75,1986.5,1987.0,35221,70019680.5,10672
2015-01-29 14:55:25.871,1987.0,1992.0,1987.0,1991.5,35183,70002091.25,11046
2015-01-29 15:00:21.386,1991.5,1995.25,1990.25,1993.5,35122,70006348.5,12142
2015-01-29 15:03:32.696,1993.5,1996.25,1991.75,1995.75,35105,70006719.0,11822
2015-01-29 15:07:37.927,1995.75,1997.5,1993.75,1995.0,35081,70006568.25,11425
2015-01-29 15:12:19.442,1995.0,1996.25,1990.5,1992.75,35136,70024470.25,12592
2015-01-29 15:17:46.613,1992.75,1994.0,1989.25,1992.75,35145,70000702.25,12121
2015-01-29 15:24:43.031,1992.75,1994.5,1988.5,1988.5,35140,70003043.0,13330
2015-01-29 15:31:19.688,1988.5,1994.75,1988.0,1993.0,35145,70008047.0,12803
2015-01-29 15:36:56.400,1993.0,1994.5,1988.0,1988.75,35155,70001856.0,12348
2015-01-29 15:41:28.570,1988.75,1989.5,1984.0,1984.0,35233,70016859.25,12875
